DOI,URL
10.1787/260642830870,https://www.oecd-ilibrary.org/development/measuring-and-modelling-non-tariff-distortions-with-special-reference-to-trade-in-agricultural-commodities_260642830870
10.1787/261260613084,https://www.oecd-ilibrary.org/finance-and-investment/longevity-risk-and-private-pensions_261260613084
10.1787/261841684305,https://www.oecd-ilibrary.org/finance-and-investment/relations-entre-les-accords-internationaux-sur-l-investissement_261841684305
10.1787/262577344262,https://www.oecd-ilibrary.org/development/the-impact-of-social-institutions-on-the-economic-role-of-women-in-developing-countries_262577344262
10.1787/262608643561,https://www.oecd-ilibrary.org/development/rural-industrial-development-in-viet-nam-and-china_262608643561
10.1787/262776281580,https://www.oecd-ilibrary.org/science-and-technology/biotechnology-indicators-and-public-policy_262776281580
10.1787/263030024237,https://www.oecd-ilibrary.org/development/taiwanese-corporations-in-globalisation-and-regionalisation_263030024237
10.1787/263482758546,https://www.oecd-ilibrary.org/social-issues-migration-health/low-fertility-and-labour-force-participation-of-italian-women_263482758546
10.1787/263550547141,https://www.oecd-ilibrary.org/economics/channels-for-narrowing-the-us-current-account-deficit-and-implications-for-other-economies_263550547141
10.1787/263600606605,https://www.oecd-ilibrary.org/economics/ecarts-entre-les-importations-et-les-exportations-dans-les-statistiques-du-commerce-exterieur-du-l-ocde_263600606605
10.1787/263233630320,https://www.oecd-ilibrary.org/development/liberalisation-des-echanges_263233630320
10.1787/266327840518,https://www.oecd-ilibrary.org/economics/a-survey-of-studies-of-the-costs-of-reducing-greenhouse-gas-emissions_266327840518
10.1787/265022143317,https://www.oecd-ilibrary.org/economics/the-health-care-system-in-poland_265022143317
10.1787/267308158388,https://www.oecd-ilibrary.org/social-issues-migration-health/what-works-among-active-labour-market-policies_267308158388
10.1787/266158318353,https://www.oecd-ilibrary.org/science-and-technology/venture-capital-policy-review_266158318353
10.1787/267415864801,https://www.oecd-ilibrary.org/finance-and-investment/benefit-protection_267415864801
10.1787/267677618887,https://www.oecd-ilibrary.org/development/transitional-problems-from-reform-to-growth_267677618887
10.1787/267878327340,https://www.oecd-ilibrary.org/development/le-partage-du-fardeau-entre-les-creanciers-de-pays-debiteurs-defaillants_267878327340
10.1787/267887452308,https://www.oecd-ilibrary.org/economics/la-conduite-de-la-politique-monetaire-dans-la-phase-actuelle-de-reprise-economique_267887452308
10.1787/267128678570,https://www.oecd-ilibrary.org/trade/trade-facilitation-reforms-in-the-service-of-development_267128678570
10.1787/268701821137,https://www.oecd-ilibrary.org/finance-and-investment/policy-issues-for-developing-annuities-markets_268701821137
10.1787/271250042861,https://www.oecd-ilibrary.org/finance-and-investment/survey-of-investment-choice-by-pension-fund-members_271250042861
10.1787/271755770050,https://www.oecd-ilibrary.org/economics/restructuring-russia-s-electricity-sector_271755770050
10.1787/271823053082,https://www.oecd-ilibrary.org/trade/organisation-des-negociations-fondees-sur-le-principe-des-offres-et-requetes-dans-le-cadre-de-l-agcs_271823053082
10.1787/272425468524,https://www.oecd-ilibrary.org/development/the-oecd-green-model_272425468524
10.1787/271344236402,https://www.oecd-ilibrary.org/social-issues-migration-health/social-protection-for-dependent-elderly-people_271344236402
10.1787/273021141073,https://www.oecd-ilibrary.org/economics/costs-of-reducing-co2-emissions_273021141073
10.1787/274307371724,https://www.oecd-ilibrary.org/finance-and-investment/funding-rules-and-actuarial-methods_274307371724
10.1787/274368247581,https://www.oecd-ilibrary.org/economics/submission-by-the-oecd-to-the-g8-growth-employability-and-inclusion-conference_274368247581
10.1787/274600240481,https://www.oecd-ilibrary.org/trade/china-s-trade-and-growth_274600240481
10.1787/274615168441,https://www.oecd-ilibrary.org/trade/environmental-goods_274615168441
10.1787/275257320252,https://www.oecd-ilibrary.org/economics/indicator-models-of-real-gdp-growth-in-selected-oecd-countries_275257320252
10.1787/275313772128,https://www.oecd-ilibrary.org/development/impact-of-structural-adjustment-and-adoption-of-technology-on-competitiveness-of-major-cocoa-producing-countries_275313772128
10.1787/276667270150,https://www.oecd-ilibrary.org/economics/statistical-developments-and-strategies-in-the-context-of-e-government_276667270150
10.1787/276358887412,https://www.oecd-ilibrary.org/trade/dynamic-gains-from-trade_276358887412
10.1787/276102368237,https://www.oecd-ilibrary.org/trade/managing-request-offer-negotiations-under-the-gats_276102368237
10.1787/278718121346,https://www.oecd-ilibrary.org/economics/concurrence-sur-les-marches-de-produits-et-performance-economique-en-france_278718121346
10.1787/278266703766,https://www.oecd-ilibrary.org/trade/examining-the-trade-effect-of-certain-customs-and-administrative-procedures_278266703766
10.1787/280154758880,https://www.oecd-ilibrary.org/trade/licences-internationales-et-renforcement-des-droits-de-propriete-intellectuelle-dans-les-pays-en-developpement_280154758880
10.1787/280726722646,https://www.oecd-ilibrary.org/trade/environmental-goods-and-services_280726722646
10.1787/281117327340,https://www.oecd-ilibrary.org/economics/the-width-of-the-intra-european-economic-borders_281117327340
10.1787/281684483135,https://www.oecd-ilibrary.org/employment/reducing-poverty-while-increasing-employment_281684483135
10.1787/282126010667,https://www.oecd-ilibrary.org/economics/competition-and-efficiency-in-publicly-funded-services_282126010667
10.1787/283634243573,https://www.oecd-ilibrary.org/economics/the-impact-on-growth-of-higher-efficiency-of-public-spending-on-schools_283634243573
10.1787/283111207150,https://www.oecd-ilibrary.org/economics/modelling-wages-and-prices-for-the-smaller-oecd-countries_283111207150
10.1787/283275542181,https://www.oecd-ilibrary.org/trade/international-licensing-and-the-strengthening-of-intellectual-property-rights-in-developing-countries_283275542181
10.1787/283021655037,https://www.oecd-ilibrary.org/trade/facilitating-adjustment-sector-experiences-from-agriculture-telecommunications-and-chemicals_283021655037
10.1787/284832633602,https://www.oecd-ilibrary.org/economics/migration-and-integration-of-immigrants-in-denmark_284832633602
10.1787/285006168603,https://www.oecd-ilibrary.org/economics/performance-indicators-for-public-spending-efficiency-in-primary-and-secondary-education_285006168603
10.1787/285535265617,https://www.oecd-ilibrary.org/economics/product-market-competition-and-economic-performance-in-france_285535265617
10.1787/286220576442,https://www.oecd-ilibrary.org/economics/the-brazilian-tax-war_286220576442
10.1787/285530706017,https://www.oecd-ilibrary.org/governance/public-sector-pensions-and-the-challenge-of-an-ageing-public-service_285530706017
10.1787/285851107845,https://www.oecd-ilibrary.org/economics/monetary-policy-and-macroeconomic-stability-in-latin-america_285851107845
10.1787/286670310381,https://www.oecd-ilibrary.org/economics/the-problems-and-prospects-faced-by-pay-as-you-go-pension-systems_286670310381
10.1787/288158367171,https://www.oecd-ilibrary.org/development/trade-liberalisation_288158367171
10.1787/300005636714,https://www.oecd-ilibrary.org/science-and-technology/capturing-the-evolving-nature-of-science-the-development-of-new-scientific-indicators-and-the-mapping-of-science_300005636714
10.1787/302255465771,https://www.oecd-ilibrary.org/finance-and-investment/the-oecd-guidelines-and-other-corporate-responsibility-instruments_302255465771
10.1787/302286853526,https://www.oecd-ilibrary.org/trade/comprendre-la-relation-entre-la-reforme-de-la-reglementation-et-l-ouverture-des-marches-pour-ameliorer-les-performances-economiques_302286853526
10.1787/302355455158,https://www.oecd-ilibrary.org/social-issues-migration-health/pharmaceutical-pricing-and-reimbursement-policies-in-mexico_302355455158
10.1787/302147528625,https://www.oecd-ilibrary.org/social-issues-migration-health/knowledge-work-organisation-and-economic-growth_302147528625
10.1787/303252313764,https://www.oecd-ilibrary.org/science-and-technology/input-output-analysis-in-an-increasingly-globalised-world_303252313764
10.1787/301575636734,https://www.oecd-ilibrary.org/governance/towards-better-measurement-of-government_301575636734
10.1787/304013015652,https://www.oecd-ilibrary.org/economics/modelling-import-responsiveness-for-oecd-manufactures-trade_304013015652
10.1787/304575100848,https://www.oecd-ilibrary.org/science-and-technology/biotechnology-statistics-in-oecd-member-countries_304575100848
10.1787/304644858187,https://www.oecd-ilibrary.org/development/vers-la-liberte-des-mouvements-de-capitaux_304644858187
10.1787/304848747482,https://www.oecd-ilibrary.org/economics/oecd-china-governance-project-measuring-atypical-jobs_304848747482
10.1787/302480486632,https://www.oecd-ilibrary.org/economics/recent-developments-in-oecd-s-international-macroeconomic-model_302480486632
10.1787/305051767827,https://www.oecd-ilibrary.org/economics/asset-price-cycles-one-off-factors-and-structural-budget-balances_305051767827
10.1787/305171346027,https://www.oecd-ilibrary.org/science-and-technology/sources-of-knowledge-and-productivity_305171346027
10.1787/304441717388,https://www.oecd-ilibrary.org/social-issues-migration-health/occupational-classification-isco-88_304441717388
10.1787/303067464021,https://www.oecd-ilibrary.org/economics/aggregate-growth_303067464021
10.1787/303505385758,https://www.oecd-ilibrary.org/economics/oil-price-developments_303505385758
10.1787/307034817055,https://www.oecd-ilibrary.org/science-and-technology/valuation-and-exploitation-of-intellectual-property_307034817055
10.1787/307832384453,https://www.oecd-ilibrary.org/economics/finance-and-growth_307832384453
10.1787/308011480608,https://www.oecd-ilibrary.org/science-and-technology/les-caracteristiques-du-marche-du-travail-et-la-mobilite-internationale-des-titulaires-de-doctorat_308011480608
10.1787/308077407044,https://www.oecd-ilibrary.org/science-and-technology/the-oecd-input-output-database_308077407044
10.1787/308728704511,https://www.oecd-ilibrary.org/economics/the-retirement-effects-of-old-age-pension-and-early-retirement-schemes-in-oecd-countries_308728704511
10.1787/308452426871,https://www.oecd-ilibrary.org/science-and-technology/the-changing-nature-of-manufacturing-in-oecd-economies_308452426871
10.1787/308482533382,https://www.oecd-ilibrary.org/economics/adjustment-under-fixed-exchange-rates_308482533382
10.1787/308783210136,https://www.oecd-ilibrary.org/economics/modelling-manufacturing-export-volumes-equations_308783210136
10.1787/308662648512,https://www.oecd-ilibrary.org/trade/achieving-the-successful-transfer-of-environmentally-sound-technologies_308662648512
10.1787/310312530030,https://www.oecd-ilibrary.org/finance-and-investment/mobilising-investment-for-development_310312530030
10.1787/310254328811,https://www.oecd-ilibrary.org/science-and-technology/labour-market-characteristics-and-international-mobility-of-doctorate-holders_310254328811
10.1787/312004242223,https://www.oecd-ilibrary.org/economics/reforming-turkey-s-public-expenditure-management_312004242223
10.1787/312277858021,https://www.oecd-ilibrary.org/development/comparative-advantage_312277858021
10.1787/312744260654,https://www.oecd-ilibrary.org/social-issues-migration-health/can-parents-afford-to-work_312744260654
10.1787/310764374447,https://www.oecd-ilibrary.org/development/latin-america-in-a-changing-global-environment_310764374447
10.1787/311813664474,https://www.oecd-ilibrary.org/economics/after-the-telecommunications-bubble_311813664474
10.1787/313777154147,https://www.oecd-ilibrary.org/social-issues-migration-health/ageing-and-care-for-frail-elderly-persons_313777154147
10.1787/314432213841,https://www.oecd-ilibrary.org/economics/public-spending-in-mexico_314432213841
10.1787/314720701370,https://www.oecd-ilibrary.org/trade/south-south-services-trade_314720701370
10.1787/315070506641,https://www.oecd-ilibrary.org/trade/regulatory-reform-and-market-openness_315070506641
10.1787/314103237622,https://www.oecd-ilibrary.org/trade/south-south-trade-in-goods_314103237622
10.1787/316586754225,https://www.oecd-ilibrary.org/economics/fiscal-relations-across-levels-of-government-in-australia_316586754225
10.1787/315010655867,https://www.oecd-ilibrary.org/economics/public-spending-efficiency_315010655867
10.1787/315814185573,https://www.oecd-ilibrary.org/trade/obstacles-aux-echanges-de-services-et-leur-incidence-economique_315814185573
10.1787/316551532607,https://www.oecd-ilibrary.org/economics/enhancing-turkey-s-growth-prospects-by-improving-formal-sector-business-conditions_316551532607
10.1787/317606127730,https://www.oecd-ilibrary.org/economics/energy-taxation-and-price-distortions-in-fossil-fuel-markets_317606127730
10.1787/316888415611,https://www.oecd-ilibrary.org/trade/services-barriers-and-their-economic-impact_316888415611
10.1787/318400180881,https://www.oecd-ilibrary.org/employment/job-gains-and-job-losses_318400180881
10.1787/318484133467,https://www.oecd-ilibrary.org/economics/the-nairu-in-japan_318484133467
